1.5873,0.49861,0.64328,0.06362,0.41632,0.62222,0.0040477,0.34319,0.03322,0.067376,1.6609
1.7933,0.4699,0.61513,0.067739,0.42794,0.58,0.0046707,0.38031,0.032265,0.05869,1.6537
1.6721,0.49252,0.63205,0.06243,0.40739,0.61118,0.0045639,0.36046,0.0311,0.064016,1.6608
1.7535,0.47655,0.61666,0.065441,0.43187,0.60584,0.0044693,0.35602,0.033488,0.061318,1.6516
1.2543,0.54142,0.73304,0.049199,0.40964,0.5588,0.0039014,0.40318,0.02906,0.068596,1.67
1.7028,0.49002,0.6101,0.060995,0.42772,0.61708,0.0041709,0.34462,0.033762,0.065982,1.6402
1.6473,0.50155,0.59359,0.061824,0.4204,0.65425,7.831e-06,0.34181,0.033744,0.065403,1.7809
1.6337,0.49479,0.63842,0.061364,0.42,0.61571,0.0042674,0.3444,0.033712,0.066866,1.6874
1.7761,0.457,0.70053,0.06591,0.42519,0.50301,0.0050338,0.4404,0.032108,0.047715,1.6678
1.7444,0.48165,0.61867,0.063991,0.41686,0.6096,0.0038626,0.35136,0.033291,0.067888,1.6713
1.5554,0.50593,0.64488,0.060483,0.41469,0.63942,0.0040111,0.32828,0.033504,0.070284,1.6511
1.459,0.51221,0.70973,0.057243,0.39959,0.55387,0.0050955,0.42837,0.0261,0.054718,1.6438
1.6716,0.47023,0.72692,0.061452,0.42598,0.54951,0.0046874,0.41405,0.030838,0.050164,1.594
1.6385,0.50493,0.59206,0.060447,0.41816,0.56565,0.0038889,0.40925,0.03075,0.050727,1.738
1.7846,0.47389,0.61266,0.066122,0.42399,0.56033,0.0045626,0.3977,0.031899,0.056505,1.6633
1.707,0.48602,0.63355,0.061629,0.41749,0.60787,0.0042356,0.35458,0.033141,0.064435,1.6558
1.5847,0.50727,0.60335,0.063031,0.41955,0.63553,0.0037537,0.33147,0.032742,0.073701,1.6351
1.64,0.50184,0.60459,0.060762,0.41884,0.53217,0.0039416,0.4128,0.032917,0.057208,1.5659
1.6397,0.50259,0.59473,0.061616,0.42026,0.65682,4.4131e-06,0.3398,0.033761,0.065578,1.7751
1.658,0.49979,0.59581,0.061706,0.4203,0.65488,7.9485e-06,0.3415,0.033715,0.065236,1.7556
1.6392,0.50265,0.59444,0.061645,0.42037,0.65712,1.5943e-06,0.33969,0.033754,0.065591,1.7741
1.3602,0.52044,0.73589,0.056135,0.40345,0.59266,0.00050435,0.37858,0.033089,0.069147,1.7325
1.6374,0.50293,0.59481,0.061587,0.42019,0.65673,1.5942e-06,0.33979,0.033775,0.065614,1.7734
1.4466,0.50971,0.72496,0.056692,0.40485,0.61901,2.8037e-05,0.37666,0.033972,0.053087,1.9084
1.7071,0.49965,0.55492,0.063554,0.42097,0.59148,0.0034288,0.36435,0.033812,0.066453,1.6497
1.6335,0.50267,0.60045,0.061361,0.41954,0.65466,0.00015938,0.34101,0.033633,0.065721,1.7789
1.6863,0.48274,0.65446,0.062584,0.42053,0.60948,0.0044892,0.35408,0.033101,0.063198,1.6702
1.7169,0.47944,0.65732,0.058518,0.43398,0.60112,0.0043205,0.36807,0.031269,0.06369,1.6516
1.668,0.48913,0.64029,0.062745,0.4161,0.61011,0.0041656,0.35267,0.032955,0.066412,1.6567
1.7557,0.4886,0.59015,0.063866,0.40518,0.57683,0.0047381,0.38072,0.031771,0.062778,1.6602
1.6646,0.48778,0.62309,0.067018,0.42231,0.60564,0.0034938,0.36389,0.03293,0.060726,1.6117
1.7746,0.47404,0.61187,0.070886,0.4074,0.58086,0.0043689,0.37837,0.031232,0.067426,1.65
1.7936,0.47307,0.61539,0.063659,0.43216,0.58711,0.0046035,0.37115,0.032354,0.063585,1.6524
1.7222,0.48189,0.6438,0.059581,0.42649,0.60535,0.0043029,0.36038,0.03254,0.063393,1.6487
1.7747,0.46647,0.65308,0.066309,0.42614,0.5789,0.0045369,0.37629,0.033178,0.059235,1.6501
1.6723,0.48776,0.64368,0.061294,0.42262,0.60084,0.0043543,0.35973,0.033733,0.060999,1.6734
1.7374,0.47633,0.64139,0.064744,0.42079,0.61001,0.0043498,0.35632,0.032175,0.066024,1.6418
1.7609,0.47893,0.61374,0.065531,0.41735,0.6271,0.0032252,0.34314,0.033188,0.068199,1.6734
1.6244,0.49374,0.64437,0.062819,0.41762,0.62126,0.0040919,0.34371,0.033394,0.066454,1.6507
1.6455,0.50146,0.59614,0.061691,0.42016,0.65474,7.9093e-06,0.34144,0.033701,0.065387,1.7722
1.6046,0.50631,0.60455,0.060843,0.41928,0.65794,0.00016124,0.33829,0.033691,0.065864,1.7634
1.6267,0.50232,0.61328,0.061154,0.41334,0.60085,0.0044117,0.35991,0.033197,0.063441,1.6889
1.6428,0.50183,0.5953,0.061786,0.42031,0.657,8.0093e-06,0.34009,0.033724,0.065412,1.7801
1.6263,0.50204,0.6107,0.061879,0.41421,0.65141,0.00080523,0.33973,0.033586,0.066101,1.7704
1.8185,0.4655,0.58262,0.074789,0.43207,0.54187,0.0041908,0.41863,0.031204,0.052289,1.6495
1.6511,0.48767,0.65722,0.061658,0.42235,0.63163,0.0042054,0.33694,0.033161,0.067202,1.6571
1.4836,0.50804,0.67333,0.064058,0.40765,0.59081,0.0042728,0.3748,0.031693,0.061709,1.6546
1.5918,0.51433,0.57844,0.059643,0.42019,0.63615,0.00082359,0.35156,0.033489,0.065788,1.8488
1.7322,0.47867,0.63451,0.063704,0.42581,0.62149,0.0042976,0.34587,0.0329,0.064994,1.6398
1.6918,0.47693,0.68469,0.063091,0.41228,0.61158,0.0039475,0.35558,0.032686,0.064918,1.6758
1.7856,0.4731,0.63253,0.064628,0.41536,0.60007,0.0045147,0.36354,0.032245,0.062999,1.6591
1.5057,0.50867,0.69559,0.054156,0.41414,0.60757,0.0013771,0.37065,0.033873,0.059477,1.7728
1.6393,0.50258,0.5953,0.061579,0.42013,0.65682,1.5543e-06,0.34003,0.033756,0.065419,1.7772
1.6544,0.5019,0.58597,0.061953,0.4211,0.65648,0.00017368,0.33902,0.033733,0.065817,1.7681
1.7083,0.4756,0.67321,0.062968,0.42118,0.5721,0.0036912,0.37459,0.033389,0.069057,1.5958
1.6785,0.49168,0.61111,0.063632,0.42248,0.62898,0.0041296,0.33727,0.033386,0.066953,1.6416
1.6761,0.48729,0.631,0.063516,0.42546,0.63211,0.0040964,0.33578,0.032948,0.069509,1.664
1.5646,0.50469,0.64789,0.059792,0.4149,0.65286,8.8743e-06,0.34245,0.03374,0.065706,1.7949
1.6171,0.50081,0.62152,0.060872,0.4206,0.64969,8.0504e-06,0.34548,0.03364,0.06504,1.7687
1.381,0.51016,0.78894,0.05523,0.39141,0.59588,0.0039151,0.37275,0.032466,0.058339,1.6979
1.805,0.48662,0.56102,0.060767,0.42793,0.55942,0.0046309,0.40615,0.02969,0.058776,1.6639
1.6831,0.48865,0.64941,0.059252,0.41633,0.59086,0.0041803,0.37346,0.032995,0.057207,1.6454
1.6759,0.5133,0.50026,0.064706,0.4251,0.59403,0.0035326,0.37072,0.032931,0.062118,1.7233
1.7638,0.47501,0.61419,0.068791,0.4188,0.57203,0.0045673,0.39104,0.030766,0.060642,1.6405
1.7257,0.47229,0.65042,0.065393,0.43667,0.62182,0.004112,0.34897,0.032077,0.066795,1.6639
1.6469,0.49916,0.60786,0.061701,0.4183,0.65336,0.00123,0.33589,0.033611,0.06656,1.7626
1.7137,0.48317,0.62551,0.062553,0.43061,0.62126,0.0043819,0.34134,0.033186,0.068066,1.6357
1.4096,0.49708,0.76557,0.062038,0.42541,0.55624,0.0039882,0.41462,0.029598,0.056291,1.6673
1.4776,0.49752,0.77197,0.06005,0.38133,0.54514,0.0042482,0.40785,0.031809,0.057924,1.6394
1.6428,0.50421,0.58486,0.061604,0.41992,0.65632,8.047e-06,0.34199,0.033564,0.065187,1.8165
1.7157,0.47667,0.67457,0.06016,0.42199,0.59028,0.0043468,0.38081,0.030227,0.063638,1.6807
1.587,0.45915,0.83341,0.062629,0.41978,0.591,0.00092981,0.392,0.032256,0.058949,1.7283
1.7272,0.47775,0.6297,0.065715,0.43008,0.56358,0.0042611,0.40619,0.031532,0.048069,1.6084
1.6174,0.5057,0.59978,0.061048,0.4177,0.65675,0.00077373,0.33545,0.033731,0.06624,1.7436
1.7712,0.47967,0.61976,0.061914,0.41892,0.60875,0.0044164,0.35677,0.032452,0.063764,1.6573
1.7978,0.47753,0.60835,0.057838,0.44274,0.54918,0.004973,0.41028,0.031743,0.049764,1.6253
1.7961,0.46966,0.6099,0.070665,0.41859,0.58017,0.0047107,0.3848,0.031851,0.055797,1.6571
1.7115,0.48579,0.6165,0.064141,0.42048,0.62632,0.0043813,0.33737,0.033491,0.067328,1.6499
1.6387,0.50269,0.59465,0.061646,0.42032,0.65674,1.5933e-06,0.33986,0.033765,0.065585,1.7738
1.6071,0.49511,0.67581,0.058003,0.41337,0.57367,0.0040673,0.37309,0.033717,0.067319,1.7424
1.6376,0.50294,0.59457,0.061602,0.42022,0.65667,3.1865e-05,0.33965,0.033769,0.065633,1.7717
1.7736,0.47305,0.62397,0.0662,0.42362,0.62445,0.0036415,0.34567,0.033129,0.065912,1.6636
1.658,0.49082,0.63724,0.061689,0.42289,0.63583,0.004173,0.33113,0.033446,0.068467,1.661
1.4395,0.51433,0.70366,0.05653,0.40953,0.6283,7.3702e-06,0.36274,0.03367,0.06234,1.8634
1.6343,0.50606,0.58125,0.060995,0.42398,0.64542,0.002196,0.33539,0.033511,0.067929,1.7329
1.661,0.48759,0.64842,0.062319,0.42124,0.64981,0.00089119,0.34399,0.033379,0.063357,1.7248
1.6719,0.50767,0.55252,0.062789,0.41221,0.5904,0.0040681,0.37179,0.032923,0.059986,1.6635
1.702,0.48424,0.63116,0.063918,0.42136,0.62031,0.0043109,0.3439,0.033288,0.065749,1.6675
1.3281,0.50525,0.82263,0.057285,0.40636,0.50725,0.0031756,0.43036,0.032382,0.062798,1.6355
1.6376,0.50325,0.59295,0.061639,0.42017,0.65621,0.00015947,0.33916,0.033784,0.065756,1.767
1.6335,0.50467,0.58999,0.061399,0.42028,0.65663,5.62e-06,0.33985,0.033743,0.065603,1.7713
1.6396,0.5027,0.59423,0.061619,0.42029,0.6568,1.5929e-06,0.33979,0.033771,0.065584,1.7737
1.6507,0.50416,0.57557,0.062161,0.4217,0.63652,0.00079986,0.35149,0.033938,0.062943,1.8121
1.6773,0.48723,0.64212,0.061264,0.42484,0.61634,0.0041099,0.35123,0.032828,0.063922,1.6406
1.5465,0.49812,0.69578,0.060426,0.40747,0.63687,0.0011452,0.35155,0.033028,0.064167,1.7019
1.6199,0.5009,0.62076,0.060566,0.4206,0.64985,0.0013382,0.33826,0.033662,0.065739,1.7606
1.7556,0.47864,0.63817,0.058409,0.43281,0.59995,0.0044116,0.36535,0.031554,0.065171,1.6776
1.6545,0.4883,0.65241,0.062257,0.41856,0.62414,0.004147,0.34315,0.032552,0.069111,1.6649
1.651,0.50165,0.59137,0.061733,0.4203,0.65566,8.7215e-06,0.3405,0.033777,0.065446,1.7707
1.5876,0.51182,0.59222,0.060085,0.42054,0.64841,0.00088412,0.3404,0.033709,0.066159,1.7455
1.2176,0.54162,0.7327,0.05519,0.40297,0.59352,0.0038375,0.37139,0.031948,0.065268,1.6487
1.5728,0.5093,0.61384,0.060491,0.4177,0.65057,0.00081381,0.34007,0.033578,0.066894,1.7915
1.7883,0.46966,0.63187,0.069628,0.40534,0.59686,0.004632,0.36757,0.03157,0.064471,1.6469
1.5522,0.51054,0.62689,0.059721,0.41521,0.65685,5.1023e-06,0.34355,0.033466,0.064208,1.8589
1.3817,0.48944,0.84968,0.060241,0.40578,0.59475,0.0013829,0.38412,0.031669,0.06462,1.7781
1.7395,0.49113,0.5928,0.061127,0.41464,0.60759,0.0044542,0.35391,0.033078,0.064581,1.6511
1.6227,0.5196,0.53249,0.059691,0.42201,0.62382,0.0041661,0.34784,0.031821,0.067894,1.6615
1.7274,0.49129,0.59204,0.060564,0.4254,0.6068,0.0042729,0.35531,0.03384,0.061003,1.6501
1.985,0.19332,0.13026,0.15109,0.93949,0.0016011,0.071313,0.0031668,0.046166,0.031985,1.9777
1.7801,0.46853,0.62986,0.0654,0.44021,0.56432,0.0045144,0.39574,0.03152,0.058258,1.6453
1.7822,0.48969,0.55515,0.060658,0.43472,0.55001,0.0051306,0.41079,0.031123,0.050801,1.6428
1.7047,0.48663,0.61815,0.06427,0.41954,0.62641,0.0042669,0.33846,0.033162,0.067754,1.6511
1.729,0.48638,0.61859,0.060255,0.42293,0.57684,0.0044974,0.38422,0.032589,0.05647,1.6509
1.7052,0.48602,0.62335,0.063462,0.42091,0.62442,0.0041788,0.34487,0.032955,0.064231,1.6461
1.7813,0.47665,0.60349,0.069309,0.40662,0.59268,0.0044846,0.36538,0.032613,0.064773,1.655
1.7531,0.4717,0.67891,0.061702,0.41039,0.59104,0.0040624,0.37913,0.031319,0.059934,1.6385
1.6362,0.50318,0.59408,0.061582,0.42064,0.65583,0.0001804,0.33921,0.03379,0.065692,1.7638
1.6022,0.50502,0.61228,0.061097,0.41808,0.64932,2.3678e-06,0.34486,0.033836,0.065129,1.784
1.643,0.50173,0.59617,0.061679,0.42048,0.65736,7.9979e-06,0.33967,0.033707,0.065529,1.7723
1.5901,0.50597,0.612,0.062537,0.41558,0.62743,0.0040262,0.33862,0.033783,0.065971,1.6526
1.7408,0.48419,0.5911,0.065673,0.42824,0.57175,0.0032556,0.38155,0.032987,0.06566,1.5731
1.2715,0.52842,0.76396,0.053264,0.40864,0.60565,0.0038559,0.36102,0.032612,0.064808,1.6981
1.7114,0.47453,0.6525,0.065285,0.43375,0.6391,0.0040948,0.33707,0.032317,0.066471,1.6703
1.6625,0.48736,0.64655,0.063776,0.41732,0.61744,0.0040905,0.35019,0.032611,0.066058,1.646
1.7353,0.47874,0.62126,0.066199,0.42517,0.6144,0.0043842,0.34909,0.032913,0.065641,1.6493
1.7079,0.48632,0.62747,0.06264,0.41655,0.5942,0.0035124,0.35916,0.033884,0.068958,1.6572
1.7526,0.47577,0.63423,0.063063,0.42975,0.58127,0.0044955,0.3826,0.0327,0.053878,1.6461
1.652,0.50169,0.58968,0.061703,0.42112,0.65601,7.9931e-06,0.34092,0.03371,0.065227,1.7783
1.7978,0.47779,0.6025,0.0653,0.4104,0.57196,0.0047384,0.39048,0.030651,0.061742,1.6496
1.8103,0.47021,0.61978,0.063479,0.43273,0.50696,0.0046261,0.45624,0.027985,0.050334,1.6273
1.5208,0.50965,0.65676,0.058823,0.41594,0.66144,0.000814,0.33539,0.033103,0.065998,1.7704
1.705,0.48702,0.62525,0.062032,0.42057,0.61475,0.0034776,0.35577,0.03298,0.063499,1.6679
1.7561,0.48521,0.57326,0.066673,0.42739,0.53585,0.0043993,0.4222,0.030301,0.055615,1.5916
1.6129,0.50047,0.6146,0.063292,0.42036,0.60523,0.003566,0.35811,0.033212,0.06621,1.6575
1.7543,0.48189,0.60972,0.060957,0.43401,0.60004,0.0044588,0.3636,0.032682,0.06177,1.6547
1.596,0.49031,0.69056,0.060603,0.41706,0.6408,0.00070106,0.35194,0.033106,0.06326,1.7812
1.7713,0.47895,0.59671,0.068032,0.41576,0.5399,0.0045534,0.41739,0.02998,0.059431,1.7107
1.5473,0.49175,0.72514,0.060965,0.40552,0.61296,0.0039455,0.35427,0.032581,0.066008,1.6476
1.6853,0.4898,0.62082,0.063996,0.41485,0.61422,0.0042851,0.35029,0.033758,0.061305,1.6441
1.6036,0.50906,0.61046,0.059802,0.40648,0.58226,0.0039126,0.38914,0.031702,0.054593,1.6341
1.7709,0.47484,0.62475,0.063135,0.43062,0.59104,0.0040924,0.37297,0.032162,0.062689,1.6777
1.1628,0.54285,0.81919,0.046731,0.386,0.61422,1.1295e-05,0.38485,0.032666,0.053644,1.905
1.6391,0.50276,0.59434,0.061611,0.42028,0.65678,1.5942e-06,0.33978,0.033775,0.065587,1.7736
1.668,0.48526,0.65506,0.062779,0.41827,0.61598,0.0041257,0.35502,0.031388,0.068668,1.6923
1.7168,0.4848,0.61181,0.063901,0.42765,0.61742,0.0037724,0.34995,0.033142,0.065202,1.6872
1.7243,0.48269,0.63678,0.060251,0.42682,0.58074,0.0043051,0.3826,0.032516,0.055914,1.6251
1.6499,0.48799,0.66383,0.062403,0.41101,0.61669,0.0043515,0.34744,0.032964,0.066584,1.6594
1.613,0.49425,0.64613,0.062785,0.42222,0.62605,0.0040185,0.34238,0.033535,0.063855,1.668
1.4257,0.51368,0.71002,0.057451,0.41163,0.65567,0.00079391,0.34592,0.032144,0.064562,1.8279
1.7193,0.47981,0.64248,0.065842,0.40923,0.60566,0.0044298,0.36185,0.031794,0.064612,1.6865
1.5917,0.50682,0.6094,0.060736,0.42099,0.63984,0.00080806,0.34873,0.033728,0.0642,1.7709
1.7209,0.48529,0.61463,0.063313,0.42227,0.63223,0.002899,0.34416,0.033318,0.06526,1.7016
1.6407,0.50263,0.59356,0.06165,0.42042,0.65685,1.702e-06,0.33981,0.033772,0.065536,1.7744
1.7515,0.47111,0.6698,0.062357,0.41933,0.59241,0.0044246,0.37521,0.030668,0.065188,1.664
1.6403,0.50224,0.59607,0.061621,0.42018,0.65542,8.0081e-06,0.3408,0.033771,0.06548,1.7754
1.5954,0.50328,0.63363,0.059738,0.41753,0.64741,0.0039921,0.32747,0.033074,0.066844,1.6632
1.3848,0.51748,0.72077,0.058542,0.4024,0.60461,0.00077667,0.39327,0.030896,0.057037,1.9626
1.6369,0.50285,0.59556,0.061571,0.42015,0.65651,7.9727e-06,0.33996,0.033772,0.065567,1.7738
1.6604,0.49598,0.61484,0.061818,0.41836,0.60607,0.0040959,0.3543,0.033281,0.065344,1.6299
1.646,0.50172,0.59402,0.06175,0.42021,0.6564,1.6105e-06,0.34055,0.033696,0.065483,1.7741
1.7334,0.47254,0.67947,0.061499,0.42111,0.57955,0.003806,0.39164,0.031061,0.056903,1.6373
1.6517,0.48928,0.63822,0.064612,0.4192,0.57252,0.0037918,0.38104,0.033057,0.063472,1.6863
1.8254,0.47707,0.57828,0.064374,0.42486,0.58408,0.00085661,0.38685,0.033609,0.061897,1.7443
1.5673,0.51433,0.57246,0.064785,0.41911,0.57714,0.004555,0.37541,0.032597,0.065188,1.6698
1.7928,0.47038,0.61571,0.065577,0.43582,0.58522,0.004213,0.37629,0.030511,0.070671,1.6525
1.6352,0.5044,0.58904,0.061727,0.42,0.65769,0.00079551,0.33435,0.033722,0.066657,1.7444
